report_date,market,source,noncomm_net,noncomm_net_pct_oi,lev_funds_net,open_interest,usable_from
2010-04-06,nasdaq100,tff,,,53799,300667,2010-04-12
2010-04-06,sp500,legacy,-11038,-0.4583,,2408236,2010-04-12
2010-04-06,sp500,tff,,,-491344,2408236,2010-04-12
2010-04-13,nasdaq100,legacy,52281,16.9446,,308541,2010-04-19
2010-04-13,nasdaq100,tff,,,45414,308541,2010-04-19
2010-04-13,sp500,legacy,-42076,-1.7343,,2426056,2010-04-19
2010-04-13,sp500,tff,,,-514408,2426056,2010-04-19
2010-04-20,nasdaq100,legacy,34773,10.5891,,328384,2010-04-26
2010-04-20,nasdaq100,tff,,,29200,328384,2010-04-26
2010-04-20,sp500,legacy,-51180,-2.0504,,2496089,2010-04-26
2010-04-20,sp500,tff,,,-471856,2496089,2010-04-26
2010-04-27,nasdaq100,legacy,20427,5.4866,,372309,2010-05-03
2010-04-27,nasdaq100,tff,,,25065,372309,2010-05-03
2010-04-27,sp500,legacy,-49520,-1.9225,,2575827,2010-05-03
2010-04-27,sp500,tff,,,-484601,2575827,2010-05-03
2010-05-04,nasdaq100,legacy,13700,3.6715,,373149,2010-05-10
2010-05-04,nasdaq100,tff,,,15875,373149,2010-05-10
2010-05-04,sp500,legacy,-48566,-1.8922,,2566615,2010-05-10
2010-05-04,sp500,tff,,,-483474,2566615,2010-05-10
2010-05-11,nasdaq100,legacy,13779,3.9537,,348508,2010-05-17
2010-05-11,nasdaq100,tff,,,5417,348508,2010-05-17
2010-05-11,sp500,legacy,4430,0.1665,,2659978,2010-05-17
2010-05-11,sp500,tff,,,-415907,2659978,2010-05-17
2010-05-18,nasdaq100,legacy,-2938,-0.854,,344011,2010-05-24
2010-05-18,nasdaq100,tff,,,44,344011,2010-05-24
2010-05-18,sp500,legacy,1167,0.0442,,2641156,2010-05-24
2010-05-18,sp500,tff,,,-360454,2641156,2010-05-24
2010-05-25,nasdaq100,legacy,-1203,-0.3428,,350891,2010-06-01
2010-05-25,nasdaq100,tff,,,18280,350891,2010-06-01
2010-05-25,sp500,legacy,20160,0.737,,2735512,2010-06-01
2010-05-25,sp500,tff,,,-281432,2735512,2010-06-01
2010-06-01,nasdaq100,legacy,-28556,-8.2194,,347424,2010-06-07
2010-06-01,nasdaq100,tff,,,-15813,347424,2010-06-07
2010-06-01,sp500,legacy,-10703,-0.3795,,2820119,2010-06-07
2010-06-01,sp500,tff,,,-378189,2820119,2010-06-07
2010-06-08,nasdaq100,legacy,-25537,-6.936,,368180,2010-06-14
2010-06-08,nasdaq100,tff,,,-23725,368180,2010-06-14
2010-06-08,sp500,legacy,50738,1.6655,,3046422,2010-06-14
2010-06-08,sp500,tff,,,-329541,3046422,2010-06-14
2010-06-15,nasdaq100,legacy,-19513,-4.2559,,458495,2010-06-21
2010-06-15,nasdaq100,tff,,,-16883,458495,2010-06-21
2010-06-15,sp500,legacy,-17486,-0.5103,,3426436,2010-06-21
2010-06-15,sp500,tff,,,-369603,3426436,2010-06-21
2010-06-22,nasdaq100,legacy,11627,4.02,,289227,2010-06-28
2010-06-22,nasdaq100,tff,,,25816,289227,2010-06-28
2010-06-22,sp500,legacy,-11860,-0.4549,,2607245,2010-06-28
2010-06-22,sp500,tff,,,-514953,2607245,2010-06-28
2010-06-29,nasdaq100,legacy,-12535,-4.206,,298025,2010-07-06
2010-06-29,nasdaq100,tff,,,20093,298025,2010-07-06
2010-06-29,sp500,legacy,66395,2.4123,,2752345,2010-07-06
2010-06-29,sp500,tff,,,-427643,2752345,2010-07-06
2010-07-06,nasdaq100,legacy,-28477,-9.3297,,305231,2010-07-12
2010-07-06,nasdaq100,tff,,,-11870,305231,2010-07-12
2010-07-06,sp500,legacy,28758,1.0002,,2875146,2010-07-12
2010-07-06,sp500,tff,,,-470500,2875146,2010-07-12
2010-07-13,nasdaq100,legacy,-28812,-9.1173,,316016,2010-07-19
2010-07-13,nasdaq100,tff,,,-34088,316016,2010-07-19
2010-07-13,sp500,legacy,-71542,-2.5435,,2812693,2010-07-19
2010-07-13,sp500,tff,,,-594379,2812693,2010-07-19
2010-07-20,nasdaq100,legacy,9886,3.1382,,315026,2010-07-26
2010-07-20,nasdaq100,tff,,,-5473,315026,2010-07-26
2010-07-20,sp500,legacy,8309,0.2952,,2814633,2010-07-26
2010-07-20,sp500,tff,,,-488368,2814633,2010-07-26
2010-07-27,nasdaq100,legacy,1660,0.5125,,323932,2010-08-02
2010-07-27,nasdaq100,tff,,,-5489,323932,2010-08-02
2010-07-27,sp500,legacy,-28780,-1.0351,,2780454,2010-08-02
2010-07-27,sp500,tff,,,-489858,2780454,2010-08-02
2010-08-03,nasdaq100,legacy,30370,8.7321,,347797,2010-08-09
2010-08-03,nasdaq100,tff,,,24203,347797,2010-08-09
2010-08-03,sp500,legacy,-42726,-1.5563,,2745286,2010-08-09
2010-08-03,sp500,tff,,,-488670,2745286,2010-08-09
2010-08-10,nasdaq100,legacy,42695,11.7821,,362373,2010-08-16
2010-08-10,nasdaq100,tff,,,25665,362373,2010-08-16
2010-08-10,sp500,legacy,-22739,-0.8263,,2752036,2010-08-16
2010-08-10,sp500,tff,,,-475142,2752036,2010-08-16
2010-08-17,nasdaq100,legacy,19182,5.5273,,347043,2010-08-23
2010-08-17,nasdaq100,tff,,,16363,347043,2010-08-23
2010-08-17,sp500,legacy,50284,1.7789,,2826725,2010-08-23
2010-08-17,sp500,tff,,,-402112,2826725,2010-08-23
2010-08-24,nasdaq100,legacy,-23034,-6.5307,,352705,2010-08-30
2010-08-24,nasdaq100,tff,,,-14690,352705,2010-08-30
2010-08-24,sp500,legacy,84707,2.8821,,2939121,2010-08-30
2010-08-24,sp500,tff,,,-379903,2939121,2010-08-30
2010-08-31,nasdaq100,legacy,-56367,-15.7752,,357315,2010-09-07
2010-08-31,nasdaq100,tff,,,-18881,357315,2010-09-07
2010-08-31,sp500,legacy,98142,3.2255,,3042646,2010-09-07
2010-08-31,sp500,tff,,,-363889,3042646,2010-09-07
2010-09-07,nasdaq100,legacy,-48172,-13.7807,,349561,2010-09-13
2010-09-07,nasdaq100,tff,,,-24284,349561,2010-09-13
2010-09-07,sp500,legacy,-4641,-0.1534,,3025949,2010-09-13
2010-09-07,sp500,tff,,,-401955,3025949,2010-09-13
2010-09-14,nasdaq100,legacy,-29639,-6.2756,,472288,2010-09-20
2010-09-14,nasdaq100,tff,,,-24669,472288,2010-09-20
2010-09-14,sp500,legacy,-20533,-0.5934,,3460098,2010-09-20
2010-09-14,sp500,tff,,,-419818,3460098,2010-09-20
2010-09-21,nasdaq100,legacy,16064,4.6419,,346065,2010-09-27
2010-09-21,nasdaq100,tff,,,24172,346065,2010-09-27
2010-09-21,sp500,legacy,-166643,-6.7182,,2480461,2010-09-27
2010-09-21,sp500,tff,,,-425878,2480461,2010-09-27
2010-09-28,nasdaq100,legacy,75500,18.2894,,412807,2010-10-04
2010-09-28,nasdaq100,tff,,,73869,412807,2010-10-04
2010-09-28,sp500,legacy,-155473,-6.0479,,2570715,2010-10-04
2010-09-28,sp500,tff,,,-408460,2570715,2010-10-04
2010-10-05,nasdaq100,legacy,91087,19.8068,,459878,2010-10-11
2010-10-05,nasdaq100,tff,,,91702,459878,2010-10-11
2010-10-05,sp500,legacy,-127659,-4.8283,,2643979,2010-10-11
2010-10-05,sp500,tff,,,-413977,2643979,2010-10-11
2010-10-12,nasdaq100,legacy,60455,13.6461,,443019,2010-10-18
2010-10-12,nasdaq100,tff,,,69654,443019,2010-10-18
2010-10-12,sp500,legacy,-159650,-5.9415,,2687051,2010-10-18
2010-10-12,sp500,tff,,,-422170,2687051,2010-10-18
2010-10-19,nasdaq100,legacy,51863,12.0031,,432080,2010-10-25
2010-10-19,nasdaq100,tff,,,57170,432080,2010-10-25
2010-10-19,sp500,legacy,-169869,-6.3157,,2689641,2010-10-25
2010-10-19,sp500,tff,,,-421705,2689641,2010-10-25
2010-10-26,nasdaq100,legacy,72118,15.8887,,453896,2010-11-01
2010-10-26,nasdaq100,tff,,,67844,453896,2010-11-01
2010-10-26,sp500,legacy,-152637,-5.6616,,2696003,2010-11-01
2010-10-26,sp500,tff,,,-344407,2696003,2010-11-01
2010-11-02,nasdaq100,legacy,63765,14.3957,,442944,2010-11-08
2010-11-02,nasdaq100,tff,,,60839,442944,2010-11-08
2010-11-02,sp500,legacy,-139007,-5.1296,,2709889,2010-11-08
2010-11-02,sp500,tff,,,-305011,2709889,2010-11-08
2010-11-09,nasdaq100,legacy,40140,9.2274,,435008,2010-11-15
2010-11-09,nasdaq100,tff,,,47104,435008,2010-11-15
2010-11-09,sp500,legacy,-186044,-6.6399,,2801910,2010-11-15
2010-11-09,sp500,tff,,,-366745,2801910,2010-11-15
2010-11-16,nasdaq100,legacy,49445,10.6255,,465344,2010-11-22
2010-11-16,nasdaq100,tff,,,67220,465344,2010-11-22
2010-11-16,sp500,legacy,-143811,-5.0296,,2859310,2010-11-22
2010-11-16,sp500,tff,,,-393363,2859310,2010-11-22
2010-11-23,nasdaq100,legacy,23701,5.7342,,413327,2010-11-30
2010-11-23,nasdaq100,tff,,,49403,413327,2010-11-30
2010-11-23,sp500,legacy,-210054,-7.4057,,2836389,2010-11-30
2010-11-23,sp500,tff,,,-391121,2836389,2010-11-30
2010-11-30,nasdaq100,legacy,28881,7.1842,,402007,2010-12-06
2010-11-30,nasdaq100,tff,,,65904,402007,2010-12-06
2010-11-30,sp500,legacy,-174323,-6.0476,,2882495,2010-12-06
2010-11-30,sp500,tff,,,-333068,2882495,2010-12-06
2010-12-07,nasdaq100,legacy,32832,7.9572,,412606,2010-12-13
2010-12-07,nasdaq100,tff,,,62749,412606,2010-12-13
2010-12-07,sp500,legacy,-226129,-7.5899,,2979326,2010-12-13
2010-12-07,sp500,tff,,,-384915,2979326,2010-12-13
2010-12-14,nasdaq100,legacy,30657,5.8871,,520747,2010-12-20
2010-12-14,nasdaq100,tff,,,46200,520747,2010-12-20
2010-12-14,sp500,legacy,-191419,-5.6446,,3391166,2010-12-20
2010-12-14,sp500,tff,,,-358115,3391166,2010-12-20
2010-12-21,nasdaq100,legacy,87312,26.1762,,333555,2010-12-28
2010-12-21,nasdaq100,tff,,,95272,333555,2010-12-28
2010-12-21,sp500,legacy,-11124,-0.4567,,2435858,2010-12-28
2010-12-21,sp500,tff,,,-255557,2435858,2010-12-28
2010-12-28,nasdaq100,legacy,73708,22.8014,,323261,2011-01-03
2010-12-28,nasdaq100,tff,,,83280,323261,2011-01-03
2010-12-28,sp500,legacy,-36622,-1.4769,,2479708,2011-01-03
2010-12-28,sp500,tff,,,-283713,2479708,2011-01-03
2011-01-04,nasdaq100,legacy,77250,21.5327,,358757,2011-01-10
2011-01-04,nasdaq100,tff,,,72586,358757,2011-01-10
2011-01-04,sp500,legacy,-20715,-0.8287,,2499724,2011-01-10
2011-01-04,sp500,tff,,,-264142,2499724,2011-01-10
2011-01-11,nasdaq100,legacy,64069,18.0766,,354431,2011-01-18
2011-01-11,nasdaq100,tff,,,66639,354431,2011-01-18
2011-01-11,sp500,legacy,35663,1.4076,,2533574,2011-01-18
2011-01-11,sp500,tff,,,-229551,2533574,2011-01-18
2011-01-18,nasdaq100,legacy,69799,18.5638,,375996,2011-01-24
2011-01-18,nasdaq100,tff,,,70637,375996,2011-01-24
2011-01-18,sp500,legacy,6035,0.2343,,2575471,2011-01-24
2011-01-18,sp500,tff,,,-293835,2575471,2011-01-24
2011-01-25,nasdaq100,legacy,78497,20.4766,,383350,2011-01-31
2011-01-25,nasdaq100,tff,,,83574,383350,2011-01-31
2011-01-25,sp500,legacy,19908,0.7513,,2649692,2011-01-31
2011-01-25,sp500,tff,,,-290430,2649692,2011-01-31
2011-02-01,nasdaq100,legacy,83407,22.7701,,366300,2011-02-07
2011-02-01,nasdaq100,tff,,,88710,366300,2011-02-07
2011-02-01,sp500,legacy,59445,2.1953,,2707779,2011-02-07
2011-02-01,sp500,tff,,,-289891,2707779,2011-02-07
2011-02-08,nasdaq100,legacy,45562,12.9961,,350582,2011-02-14
2011-02-08,nasdaq100,tff,,,50877,350582,2011-02-14
2011-02-08,sp500,legacy,-3265,-0.1176,,2775873,2011-02-14
2011-02-08,sp500,tff,,,-346546,2775873,2011-02-14
2011-02-15,nasdaq100,legacy,59380,16.7561,,354378,2011-02-22
2011-02-15,nasdaq100,tff,,,54488,354378,2011-02-22
2011-02-15,sp500,legacy,35159,1.2393,,2837103,2011-02-22
2011-02-15,sp500,tff,,,-377122,2837103,2011-02-22
2011-02-22,nasdaq100,legacy,77662,20.8028,,373325,2011-02-28
2011-02-22,nasdaq100,tff,,,70095,373325,2011-02-28
2011-02-22,sp500,legacy,56166,1.9368,,2899999,2011-02-28
2011-02-22,sp500,tff,,,-317642,2899999,2011-02-28
2011-03-01,nasdaq100,legacy,59738,16.576,,360389,2011-03-07
2011-03-01,nasdaq100,tff,,,56659,360389,2011-03-07
2011-03-01,sp500,legacy,58662,1.9748,,2970595,2011-03-07
2011-03-01,sp500,tff,,,-334740,2970595,2011-03-07
2011-03-08,nasdaq100,legacy,76546,21.0426,,363766,2011-03-14
2011-03-08,nasdaq100,tff,,,68439,363766,2011-03-14
2011-03-08,sp500,legacy,86646,2.8523,,3037799,2011-03-14
2011-03-08,sp500,tff,,,-245500,3037799,2011-03-14
2011-03-15,nasdaq100,legacy,51603,12.0491,,428273,2011-03-21
2011-03-15,nasdaq100,tff,,,57745,428273,2011-03-21
2011-03-15,sp500,legacy,225498,6.2715,,3595592,2011-03-21
2011-03-15,sp500,tff,,,-142816,3595592,2011-03-21
2011-03-22,nasdaq100,legacy,9859,3.5874,,274824,2011-03-28
2011-03-22,nasdaq100,tff,,,17487,274824,2011-03-28
2011-03-22,sp500,legacy,-52048,-2.0243,,2571151,2011-03-28
2011-03-22,sp500,tff,,,-507465,2571151,2011-03-28
2011-03-29,nasdaq100,legacy,37218,11.8249,,314742,2011-04-04
2011-03-29,nasdaq100,tff,,,38448,314742,2011-04-04
2011-03-29,sp500,legacy,-19511,-0.7347,,2655711,2011-04-04
2011-03-29,sp500,tff,,,-527899,2655711,2011-04-04
2011-04-05,nasdaq100,legacy,45961,12.7317,,360997,2011-04-11
2011-04-05,nasdaq100,tff,,,43313,360997,2011-04-11
2011-04-05,sp500,legacy,7494,0.2794,,2682037,2011-04-11
2011-04-05,sp500,tff,,,-520309,2682037,2011-04-11
2011-04-12,nasdaq100,legacy,33865,10.0756,,336108,2011-04-18
2011-04-12,nasdaq100,tff,,,26610,336108,2011-04-18
2011-04-12,sp500,legacy,-14054,-0.5214,,2695345,2011-04-18
2011-04-12,sp500,tff,,,-541014,2695345,2011-04-18
2011-04-19,nasdaq100,legacy,39130,12.3897,,315826,2011-04-26
2011-04-19,nasdaq100,tff,,,24720,315826,2011-04-26
2011-04-19,sp500,legacy,-54548,-2.014,,2708468,2011-04-26
2011-04-19,sp500,tff,,,-502877,2708468,2011-04-26
2011-04-26,nasdaq100,legacy,63487,17.3733,,365429,2011-05-02
2011-04-26,nasdaq100,tff,,,40935,365429,2011-05-02
2011-04-26,sp500,legacy,-6278,-0.2286,,2745754,2011-05-02
2011-04-26,sp500,tff,,,-470953,2745754,2011-05-02
2011-05-03,nasdaq100,legacy,90429,21.9181,,412576,2011-05-09
2011-05-03,nasdaq100,tff,,,56172,412576,2011-05-09
2011-05-03,sp500,legacy,17562,0.6235,,2816881,2011-05-09
2011-05-03,sp500,tff,,,-417701,2816881,2011-05-09
2011-05-10,nasdaq100,legacy,77477,19.3992,,399383,2011-05-16
2011-05-10,nasdaq100,tff,,,64087,399383,2011-05-16
2011-05-10,sp500,legacy,10765,0.3976,,2707707,2011-05-16
2011-05-10,sp500,tff,,,-437564,2707707,2011-05-16
2011-05-17,nasdaq100,legacy,72088,19.8686,,362823,2011-05-23
2011-05-17,nasdaq100,tff,,,43383,362823,2011-05-23
2011-05-17,sp500,legacy,33045,1.2124,,2725544,2011-05-23
2011-05-17,sp500,tff,,,-437759,2725544,2011-05-23
2011-05-24,nasdaq100,legacy,64378,18.6744,,344740,2011-05-31
2011-05-24,nasdaq100,tff,,,44197,344740,2011-05-31
2011-05-24,sp500,legacy,-10330,-0.3685,,2803618,2011-05-31
2011-05-24,sp500,tff,,,-426897,2803618,2011-05-31
2011-05-31,nasdaq100,legacy,68828,19.5962,,351232,2011-06-06
2011-05-31,nasdaq100,tff,,,53246,351232,2011-06-06
2011-05-31,sp500,legacy,-39874,-1.3908,,2866938,2011-06-06
2011-05-31,sp500,tff,,,-446892,2866938,2011-06-06
2011-06-07,nasdaq100,legacy,49132,14.4193,,340737,2011-06-13
2011-06-07,nasdaq100,tff,,,30417,340737,2011-06-13
2011-06-07,sp500,legacy,42068,1.398,,3009071,2011-06-13
2011-06-07,sp500,tff,,,-393813,3009071,2011-06-13
2011-06-14,nasdaq100,legacy,25484,6.3527,,401154,2011-06-20
2011-06-14,nasdaq100,tff,,,14308,401154,2011-06-20
2011-06-14,sp500,legacy,67620,1.9741,,3425322,2011-06-20
2011-06-14,sp500,tff,,,-363501,3425322,2011-06-20
2011-06-21,nasdaq100,legacy,-16980,-6.2736,,270658,2011-06-27
2011-06-21,nasdaq100,tff,,,-13084,270658,2011-06-27
2011-06-21,sp500,legacy,-81453,-3.2094,,2537969,2011-06-27
2011-06-21,sp500,tff,,,-480466,2537969,2011-06-27
2011-06-28,nasdaq100,legacy,-10218,-3.8145,,267870,2011-07-05
2011-06-28,nasdaq100,tff,,,-17838,267870,2011-07-05
2011-06-28,sp500,legacy,-44767,-1.779,,2516434,2011-07-05
2011-06-28,sp500,tff,,,-408736,2516434,2011-07-05
2011-07-05,nasdaq100,legacy,18821,6.4312,,292653,2011-07-11
2011-07-05,nasdaq100,tff,,,-1045,292653,2011-07-11
2011-07-05,sp500,legacy,-90200,-3.6164,,2494190,2011-07-11
2011-07-05,sp500,tff,,,-399344,2494190,2011-07-11
2011-07-12,nasdaq100,legacy,72047,20.2228,,356267,2011-07-18
2011-07-12,nasdaq100,tff,,,51291,356267,2011-07-18
2011-07-12,sp500,legacy,18276,0.7025,,2601431,2011-07-18
2011-07-12,sp500,tff,,,-313291,2601431,2011-07-18
2011-07-19,nasdaq100,legacy,68287,18.7691,,363827,2011-07-25
2011-07-19,nasdaq100,tff,,,62819,363827,2011-07-25
2011-07-19,sp500,legacy,-44510,-1.7124,,2599222,2011-07-25
2011-07-19,sp500,tff,,,-332668,2599222,2011-07-25
2011-07-26,nasdaq100,legacy,73290,20.1159,,364339,2011-08-01
2011-07-26,nasdaq100,tff,,,48333,364339,2011-08-01
2011-07-26,sp500,legacy,-50885,-1.9712,,2581474,2011-08-01
2011-07-26,sp500,tff,,,-380835,2581474,2011-08-01
2011-08-02,nasdaq100,legacy,59011,16.6785,,353814,2011-08-08
2011-08-02,nasdaq100,tff,,,50822,353814,2011-08-08
2011-08-02,sp500,legacy,73694,2.6213,,2811337,2011-08-08
2011-08-02,sp500,tff,,,-249487,2811337,2011-08-08
2011-08-09,nasdaq100,legacy,53493,16.2214,,329768,2011-08-15
2011-08-09,nasdaq100,tff,,,61287,329768,2011-08-15
2011-08-09,sp500,legacy,19691,0.5815,,3386290,2011-08-15
2011-08-09,sp500,tff,,,-55301,3386290,2011-08-15
2011-08-16,nasdaq100,legacy,-8504,-2.4793,,342998,2011-08-22
2011-08-16,nasdaq100,tff,,,2002,342998,2011-08-22
2011-08-16,sp500,legacy,-185031,-5.7303,,3229005,2011-08-22
2011-08-16,sp500,tff,,,-282624,3229005,2011-08-22
2011-08-23,nasdaq100,legacy,4396,1.2198,,360396,2011-08-29
2011-08-23,nasdaq100,tff,,,7279,360396,2011-08-29
2011-08-23,sp500,legacy,-130057,-3.7825,,3438382,2011-08-29
2011-08-23,sp500,tff,,,-237563,3438382,2011-08-29
2011-08-30,nasdaq100,legacy,-3420,-0.9173,,372851,2011-09-06
2011-08-30,nasdaq100,tff,,,-11698,372851,2011-09-06
2011-08-30,sp500,legacy,-323296,-9.0563,,3569848,2011-09-06
2011-08-30,sp500,tff,,,-380944,3569848,2011-09-06
2011-09-06,nasdaq100,legacy,9312,2.3711,,392734,2011-09-12
2011-09-06,nasdaq100,tff,,,-488,392734,2011-09-12
2011-09-06,sp500,legacy,-272268,-7.2359,,3762716,2011-09-12
2011-09-06,sp500,tff,,,-297767,3762716,2011-09-12
2011-09-13,nasdaq100,legacy,9940,2.0979,,473798,2011-09-19
2011-09-13,nasdaq100,tff,,,-847,473798,2011-09-19
2011-09-13,sp500,legacy,-215196,-5.2621,,4089537,2011-09-19
2011-09-13,sp500,tff,,,-252646,4089537,2011-09-19
2011-09-20,nasdaq100,legacy,25229,8.1402,,309930,2011-09-26
2011-09-20,nasdaq100,tff,,,8274,309930,2011-09-26
2011-09-20,sp500,legacy,-307316,-10.5225,,2920552,2011-09-26
2011-09-20,sp500,tff,,,-589816,2920552,2011-09-26
2011-09-27,nasdaq100,legacy,14001,4.4225,,316586,2011-10-03
2011-09-27,nasdaq100,tff,,,12829,316586,2011-10-03
2011-09-27,sp500,legacy,-287034,-9.6424,,2976793,2011-10-03
2011-09-27,sp500,tff,,,-320856,2976793,2011-10-03
2011-10-04,nasdaq100,legacy,-2118,-0.656,,322866,2011-10-10
2011-10-04,nasdaq100,tff,,,18642,322866,2011-10-10
2011-10-04,sp500,legacy,-295199,-9.3906,,3143543,2011-10-10
2011-10-04,sp500,tff,,,-310211,3143543,2011-10-10
2011-10-11,nasdaq100,legacy,13053,4.3655,,299005,2011-10-17
2011-10-11,nasdaq100,tff,,,21470,299005,2011-10-17
2011-10-11,sp500,legacy,-299465,-9.9426,,3011932,2011-10-17
2011-10-11,sp500,tff,,,-380751,3011932,2011-10-17
2011-10-18,nasdaq100,legacy,37304,11.4925,,324594,2011-10-24
2011-10-18,nasdaq100,tff,,,31147,324594,2011-10-24
2011-10-18,sp500,legacy,-368568,-12.27,,3003811,2011-10-24
2011-10-18,sp500,tff,,,-436107,3003811,2011-10-24
2011-10-25,nasdaq100,legacy,50348,14.9211,,337429,2011-10-31
2011-10-25,nasdaq100,tff,,,44753,337429,2011-10-31
2011-10-25,sp500,legacy,-382984,-12.7478,,3004309,2011-10-31
2011-10-25,sp500,tff,,,-377789,3004309,2011-10-31
2011-11-01,nasdaq100,legacy,53583,15.7722,,339730,2011-11-07
2011-11-01,nasdaq100,tff,,,54324,339730,2011-11-07
2011-11-01,sp500,legacy,-297808,-10.455,,2848461,2011-11-07
2011-11-01,sp500,tff,,,-262481,2848461,2011-11-07
2011-11-08,nasdaq100,legacy,44342,12.7955,,346543,2011-11-14
2011-11-08,nasdaq100,tff,,,49439,346543,2011-11-14
2011-11-08,sp500,legacy,-331210,-11.4534,,2891815,2011-11-14
2011-11-08,sp500,tff,,,-330796,2891815,2011-11-14
2011-11-15,nasdaq100,legacy,47676,13.7532,,346653,2011-11-21
2011-11-15,nasdaq100,tff,,,53785,346653,2011-11-21
2011-11-15,sp500,legacy,-290143,-9.7936,,2962579,2011-11-21
2011-11-15,sp500,tff,,,-269848,2962579,2011-11-21
2011-11-22,nasdaq100,legacy,13624,4.2526,,320368,2011-11-29
2011-11-22,nasdaq100,tff,,,37358,320368,2011-11-29
2011-11-22,sp500,legacy,-303415,-9.9955,,3035521,2011-11-29
2011-11-22,sp500,tff,,,-311699,3035521,2011-11-29
2011-11-29,nasdaq100,legacy,12352,4.178,,295643,2011-12-05
2011-11-29,nasdaq100,tff,,,34883,295643,2011-12-05
2011-11-29,sp500,legacy,-319470,-10.593,,3015865,2011-12-05
2011-11-29,sp500,tff,,,-323829,3015865,2011-12-05
2011-12-06,nasdaq100,legacy,21477,6.6781,,321602,2011-12-12
2011-12-06,nasdaq100,tff,,,35800,321602,2011-12-12
2011-12-06,sp500,legacy,-278291,-9.2239,,3017064,2011-12-12
2011-12-06,sp500,tff,,,-193920,3017064,2011-12-12
2011-12-13,nasdaq100,legacy,33096,8.0191,,412713,2011-12-19
2011-12-13,nasdaq100,tff,,,45881,412713,2011-12-19
2011-12-13,sp500,legacy,-261670,-7.6824,,3406086,2011-12-19
2011-12-13,sp500,tff,,,-188987,3406086,2011-12-19
2011-12-20,nasdaq100,legacy,22613,8.8392,,255825,2011-12-27
2011-12-20,nasdaq100,tff,,,21589,255825,2011-12-27
2011-12-20,sp500,legacy,-184898,-7.2189,,2561308,2011-12-27
2011-12-20,sp500,tff,,,-292618,2561308,2011-12-27
2011-12-27,nasdaq100,legacy,14789,5.7773,,255983,2012-01-03
2011-12-27,nasdaq100,tff,,,21295,255983,2012-01-03
2011-12-27,sp500,legacy,-256753,-9.8352,,2610560,2012-01-03
2011-12-27,sp500,tff,,,-353090,2610560,2012-01-03
2012-01-03,nasdaq100,legacy,27017,10.2084,,264654,2012-01-09
2012-01-03,nasdaq100,tff,,,30903,264654,2012-01-09
2012-01-03,sp500,legacy,-247649,-9.2715,,2671088,2012-01-09
2012-01-03,sp500,tff,,,-332155,2671088,2012-01-09
2012-01-10,nasdaq100,legacy,44382,14.8788,,298290,2012-01-17
2012-01-10,nasdaq100,tff,,,36117,298290,2012-01-17
2012-01-10,sp500,legacy,-149910,-5.7831,,2592195,2012-01-17
2012-01-10,sp500,tff,,,-273829,2592195,2012-01-17
2012-01-17,nasdaq100,legacy,49804,15.1721,,328260,2012-01-23
2012-01-17,nasdaq100,tff,,,52073,328260,2012-01-23
2012-01-17,sp500,legacy,-206821,-7.8814,,2624154,2012-01-23
2012-01-17,sp500,tff,,,-298909,2624154,2012-01-23
2012-01-24,nasdaq100,legacy,79558,21.1867,,375509,2012-01-30
2012-01-24,nasdaq100,tff,,,68646,375509,2012-01-30
2012-01-24,sp500,legacy,-196762,-7.3321,,2683566,2012-01-30
2012-01-24,sp500,tff,,,-325276,2683566,2012-01-30
2012-01-31,nasdaq100,legacy,108522,28.3946,,382193,2012-02-06
2012-01-31,nasdaq100,tff,,,90283,382193,2012-02-06
2012-01-31,sp500,legacy,-105396,-3.8604,,2730177,2012-02-06
2012-01-31,sp500,tff,,,-267026,2730177,2012-02-06
2012-02-07,nasdaq100,legacy,120232,31.1963,,385405,2012-02-13
2012-02-07,nasdaq100,tff,,,105539,385405,2012-02-13
2012-02-07,sp500,legacy,-79928,-2.9332,,2724897,2012-02-13
2012-02-07,sp500,tff,,,-292811,2724897,2012-02-13
2012-02-14,nasdaq100,legacy,128083,29.2665,,437643,2012-02-21
2012-02-14,nasdaq100,tff,,,106067,437643,2012-02-21
2012-02-14,sp500,legacy,-169752,-6.1576,,2756775,2012-02-21
2012-02-14,sp500,tff,,,-357546,2756775,2012-02-21
2012-02-21,nasdaq100,legacy,112672,24.366,,462415,2012-02-27
2012-02-21,nasdaq100,tff,,,153781,462415,2012-02-27
2012-02-21,sp500,legacy,-138424,-4.939,,2802676,2012-02-27
2012-02-21,sp500,tff,,,-367109,2802676,2012-02-27
