date,strategy,action,holdings,cash,equity,note,logged_at,prev_hash,row_hash
2026-08-31,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8398.74,,2026-08-31 23:28,56febb994161871eb8223144f0be9952e93b7ebe6c9fc0798b1a4cf8cb7bb55b,a8dca91407aec4535d528bca43b8a6dc3c6ae8b5cd6f3b3fbe4570ea89f75903
2026-08-31,overnight,ROLL,{},10631.0,10631.0,隔夜-0.18%-成本,2026-08-31 23:28,a8dca91407aec4535d528bca43b8a6dc3c6ae8b5cd6f3b3fbe4570ea89f75903,f0d3a1f8ea18d6936122d50613a535fea00da33566a9be8ee97f3477f00c3e5e
2026-08-31,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9997.94,,2026-08-31 23:28,f0d3a1f8ea18d6936122d50613a535fea00da33566a9be8ee97f3477f00c3e5e,a91dbbf179869da3155ec3191c19f8a1e04c894c1d869e1135736811de5b3768
2026-08-31,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10477.31,,2026-08-31 23:28,a91dbbf179869da3155ec3191c19f8a1e04c894c1d869e1135736811de5b3768,01016a22b0211ae73227224f957bc4f0d73d1d6ac1ba8ca6135c35d4cd074752
2026-09-01,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10369.6,,2026-09-01 22:41,01016a22b0211ae73227224f957bc4f0d73d1d6ac1ba8ca6135c35d4cd074752,d08ad7cedf93faa6efe24a23a28731d76459957c99ce56681aa5ca853428bc7b
2026-09-01,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8206.39,,2026-09-01 22:41,d08ad7cedf93faa6efe24a23a28731d76459957c99ce56681aa5ca853428bc7b,ae963d2ad140fd94d00cde23cdbdd7781cf92f57feb556fca49abe446d271b66
2026-09-01,overnight,ROLL,{},10490.49,10490.49,隔夜-1.30%-成本,2026-09-01 22:41,ae963d2ad140fd94d00cde23cdbdd7781cf92f57feb556fca49abe446d271b66,d92656feb609b8941ca8c358bbecdd4326ba5673bedb2d31af4125d7f691a112
2026-09-01,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9895.15,,2026-09-01 22:41,d92656feb609b8941ca8c358bbecdd4326ba5673bedb2d31af4125d7f691a112,0eb40e39fc2077b234100b6d9b5cb204b5cd85762f3e8f762638c1489fd38d7a
2026-09-01,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10369.6,,2026-09-01 22:41,0eb40e39fc2077b234100b6d9b5cb204b5cd85762f3e8f762638c1489fd38d7a,df16e440a358b5743aab3c5835a90f24ec64698a6a6cbf1534e61eaed368e0d1
2026-09-02,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10416.5,,2026-09-02 22:04,df16e440a358b5743aab3c5835a90f24ec64698a6a6cbf1534e61eaed368e0d1,b116918d2b35f60d4c5344f24554e1b856f0a1ad40a54d9eb31179cc3e02d205
2026-09-02,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8293.97,,2026-09-02 22:04,b116918d2b35f60d4c5344f24554e1b856f0a1ad40a54d9eb31179cc3e02d205,9530fc5c7176a4daac083a195e51c0115261b32bbf91f46e3930fb89005c1eeb
2026-09-02,overnight,ROLL,{},10480.53,10480.53,隔夜-0.07%-成本,2026-09-02 22:04,9530fc5c7176a4daac083a195e51c0115261b32bbf91f46e3930fb89005c1eeb,6574f18c4017c31e0b6ffb24e9a919892d85685814d336132a06bd6de3767ed2
2026-09-02,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9939.91,,2026-09-02 22:04,6574f18c4017c31e0b6ffb24e9a919892d85685814d336132a06bd6de3767ed2,66b03af9445a9267609950a059d7187da13418ac6c33182522eeb56ff569f3c5
2026-09-02,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10416.5,,2026-09-02 22:04,66b03af9445a9267609950a059d7187da13418ac6c33182522eeb56ff569f3c5,f9ed899e31d4c85bf5a3fd4c45c0f1d9788d9330fd39faae61ede1c315a15098
2026-09-03,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10562.01,,2026-09-03 22:04,f9ed899e31d4c85bf5a3fd4c45c0f1d9788d9330fd39faae61ede1c315a15098,808cca3b40c4cb779966edbc581020e56cd0e3c009921e311ac928b70cd1c135
2026-09-03,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8298.71,,2026-09-03 22:04,808cca3b40c4cb779966edbc581020e56cd0e3c009921e311ac928b70cd1c135,6ae1e7ccbd816e29e1f2b976106a8e5335d2a3becf2af03cd769a39a1496de89
2026-09-03,overnight,ROLL,{},10502.22,10502.22,隔夜+0.23%-成本,2026-09-03 22:04,6ae1e7ccbd816e29e1f2b976106a8e5335d2a3becf2af03cd769a39a1496de89,434f3420d8d542d1cdc1ce8abcf6c88329d4ee0a0c8db9a7bcf43ac78238b209
2026-09-03,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10078.76,,2026-09-03 22:04,434f3420d8d542d1cdc1ce8abcf6c88329d4ee0a0c8db9a7bcf43ac78238b209,f4d3454c1f8a9285e864e8cc69f119d1178b2ec3a8d131c0362eecdf80aef9c0
2026-09-03,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10562.01,,2026-09-03 22:04,f4d3454c1f8a9285e864e8cc69f119d1178b2ec3a8d131c0362eecdf80aef9c0,f3b8882e403607409a8d42bf8a55d51e55e8fe65461db86abd2ea11d929244bf
2026-09-04,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10531.39,,2026-09-06 12:32,f3b8882e403607409a8d42bf8a55d51e55e8fe65461db86abd2ea11d929244bf,e41b8c182782ad9ac0737534a11a3c3623e3d8d1553b4969313651e0564edd50
2026-09-04,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8947.45,,2026-09-06 12:32,e41b8c182782ad9ac0737534a11a3c3623e3d8d1553b4969313651e0564edd50,834bdec2a0fee1e35a19111c3a14a088b05f1b50c55746040fff731d6474ee6f
2026-09-04,overnight,ROLL,{},10524.7,10524.7,隔夜+0.23%-成本,2026-09-06 12:32,834bdec2a0fee1e35a19111c3a14a088b05f1b50c55746040fff731d6474ee6f,b2c2df320bb070f2601d49795097380e4509343ff53114ebf234ed650b59d161
2026-09-04,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10049.54,,2026-09-06 12:32,b2c2df320bb070f2601d49795097380e4509343ff53114ebf234ed650b59d161,1cde440fd1f465bc681920048873e02ea8e807e354cd0fe909e05ebfb4744a51
2026-09-04,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10531.39,,2026-09-06 12:32,1cde440fd1f465bc681920048873e02ea8e807e354cd0fe909e05ebfb4744a51,b0ade2ffed318e2d764cf7471bf4abe9d78d705260bde41c93930081c424866c
2026-09-08,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10497.39,,2026-09-08 20:22,b0ade2ffed318e2d764cf7471bf4abe9d78d705260bde41c93930081c424866c,a440b149cc611b796170b377433e8a5dacd1925bc8a4c5406d4945acbe9814f1
2026-09-08,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,9040.09,,2026-09-08 20:22,a440b149cc611b796170b377433e8a5dacd1925bc8a4c5406d4945acbe9814f1,eb0cef89b3fd05ab8cedb28abba38ad5eb8c39cf0c7ab14574f45679c95084cd
2026-09-08,overnight,ROLL,{},10552.02,10552.02,隔夜+0.28%-成本,2026-09-08 20:22,eb0cef89b3fd05ab8cedb28abba38ad5eb8c39cf0c7ab14574f45679c95084cd,9dd0a5286197daab56b928a2bc87181da5a37a44252a148ef59028723302d99f
2026-09-08,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,10017.1,,2026-09-08 20:22,9dd0a5286197daab56b928a2bc87181da5a37a44252a148ef59028723302d99f,25f50ce79017883c0a5da11437f2a62f526d92890208f50ad18d653026fd1096
2026-09-08,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10497.39,,2026-09-08 20:22,25f50ce79017883c0a5da11437f2a62f526d92890208f50ad18d653026fd1096,60aa999629d2f8aa6cfe1c27d525fa9813381f5562accd0542e8c169a7f8a15e
2026-09-09,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10430.61,,2026-09-09 22:04,60aa999629d2f8aa6cfe1c27d525fa9813381f5562accd0542e8c169a7f8a15e,339bf021420723b255c66a29e53ef66ccba1de5116d66bbb7da80091d1650c58
2026-09-09,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,9254.05,,2026-09-09 22:04,339bf021420723b255c66a29e53ef66ccba1de5116d66bbb7da80091d1650c58,40feb7cddf7664f54ceb354a8b2f85541d243fdc2238f78b764c303054ffe78a
2026-09-09,overnight,ROLL,{},10519.5,10519.5,隔夜-0.29%-成本,2026-09-09 22:04,40feb7cddf7664f54ceb354a8b2f85541d243fdc2238f78b764c303054ffe78a,a83f2c9b3c9d7c103b7fbe390d4497a6c97407609aeae295bd7290cace16b609
2026-09-09,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9953.38,,2026-09-09 22:04,a83f2c9b3c9d7c103b7fbe390d4497a6c97407609aeae295bd7290cace16b609,b1711b7cf2a4e8eae1c320d9ab076ba32fea84c54124429cf4589d8d15d2312a
2026-09-09,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10430.61,,2026-09-09 22:04,b1711b7cf2a4e8eae1c320d9ab076ba32fea84c54124429cf4589d8d15d2312a,468c367319441f87e52f5d723d163f39a02870033c72ce83301649524836b785
2026-09-10,buyhold,HOLD,"{""NASDAQ"": 0.397306}",0.0,10362.43,,2026-09-10 22:03,468c367319441f87e52f5d723d163f39a02870033c72ce83301649524836b785,d8ab6a1761239acfc08afd14e63b8e591cbb2c1d8235a70519b5ce4a3cc45d4a
2026-09-10,trend,HOLD,"{""NASDAQ"": 0.397306}",0.0,10362.43,,2026-09-10 22:03,d8ab6a1761239acfc08afd14e63b8e591cbb2c1d8235a70519b5ce4a3cc45d4a,c62fd26dde670e5fcf772145866524bea6bbbcba66889ffe73ad48ff4d90b238
2026-09-10,signal,HOLD,"{""NASDAQ"": 0.379128}",0.0,9888.31,,2026-09-10 22:03,c62fd26dde670e5fcf772145866524bea6bbbcba66889ffe73ad48ff4d90b238,f4824541951b84b0dd609f10c0e4e70d40c753ed35ae7ee800989b726226c535
2026-09-10,momentum,HOLD,"{""SNDK"": 1.950279, ""AMD"": 5.183267, ""MU"": 3.028352}",0.0,8871.26,,2026-09-10 22:03,f4824541951b84b0dd609f10c0e4e70d40c753ed35ae7ee800989b726226c535,2c6bf441ea3ad55edb412c55e26419441ce2c9fb2b423f666e7de8c8d2c512f5
2026-09-10,overnight,ROLL,{},10388.97,10388.97,隔夜-1.22%-成本,2026-09-10 22:03,2c6bf441ea3ad55edb412c55e26419441ce2c9fb2b423f666e7de8c8d2c512f5,ffc8727e31da4fcff21a4fca760e43bcd009f4dc5f9f4de6f7288a9cea2fc343
